title_id,peak_position,song_key,year,since 2000,cut_two,songwriter_gender,song writer count,count of women,cut,has no women,has no men,artist_gender
347940,3,The Lady In Red by Chris de Burgh,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
380156,4,Songbird by Kenny G,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
10157,2,U Got The Look by Prince,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
17933,1,Lean On Me by Club Nouveau,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
28311,1,(I Just) Died In Your Arms by Cutting Crew,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
3216,1,Faith by George Michael,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332009,2,"I Want Your Sex (From \Beverly Hills Cop II\"")"" by George Michael",1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332020,1,Lost In Emotion by Lisa Lisa And Cult Jam,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
332042,1,La Bamba by Los Lobos,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332080,5,Casanova by Levert,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332090,1,I Just Can't Stop Loving You by Michael Jackson With Siedah Garrett,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
332172,1,Bad by Michael Jackson,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332173,3,Should've Known Better by Richard Marx,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332211,5,Brilliant Disguise by Bruce Springsteen,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332256,1,Got My Mind Set On You by George Harrison,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332389,2,Keep Your Hands To Yourself by The Georgia Satellites,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332392,3,You Got It All by The Jets,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
332428,5,Come Go With Me by Expose,1987,0,only men,['m'],1,0,no women,only men,1 or more men,f
332595,3,Sign 'O' The Times by Prince,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332627,5,Big Love by Fleetwood Mac,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
332649,1,Head To Toe by Lisa Lisa And Cult Jam,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
332696,5,Point Of No Return by Expose,1987,0,only men,['m'],1,0,no women,only men,1 or more men,f
340253,1,I Think We're Alone Now by Tiffany,1987,0,only men,['m'],1,0,no women,only men,1 or more men,f
341097,2,Don't Dream It's Over by Crowded House,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
369821,1,At This Moment by Billy Vera & The Beaters,1987,0,only men,['m'],1,0,no women,only men,1 or more men,m
332367,5,Control by Janet Jackson,1987,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
332053,4,Little Lies by Fleetwood Mac,1987,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
332068,1,Who's That Girl by Madonna,1987,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
332111,2,Causing A Commotion by Madonna,1987,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
351956,1,Open Your Heart by Madonna,1987,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
356327,4,La Isla Bonita by Madonna,1987,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
21304,5,Rhythm Is Gonna Get You by Gloria Estefan & Miami Sound Machine,1987,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
28310,1,Heaven Is A Place On Earth by Belinda Carlisle,1987,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
330050,1,Nothing's Gonna Stop Us Now by Starship,1987,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
331969,4,Heart And Soul by T'Pau,1987,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
369251,1,I Wanna Dance With Somebody (Who Loves Me) by Whitney Houston,1987,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
369840,2,Looking For A New Love by Jody Watley,1987,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
332383,2,"Somewhere Out There (From \An American Tail\"")"" by Linda Ronstadt & James Ingram",1987,0,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
347947,4,Only In My Dreams by Debbie Gibson,1987,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
332006,3,Luka by Suzanne Vega,1987,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
332194,4,Shake Your Love by Debbie Gibson,1987,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
332411,3,Change Of Heart by Cyndi Lauper,1987,0,only women,"['f', 'f']",2,2,only women,1 or more women in credits,only women,f
332485,2,Let's Wait Awhile by Janet Jackson,1987,0,parity,"['f', 'm', 'm', 'f']",4,2,at least 1 woman,1 or more women in credits,1 or more men,f
332070,4,"I Heard A Rumour (From \Disorderlies\"")"" by Bananarama",1987,0,parity,"['f', 'f', 'f', 'm', 'm', 'm']",6,3,at least 1 woman,1 or more women in credits,1 or more men,f
7490,3,Secret Lovers by Atlantic Starr,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
341451,3,Why Can't This Be Love by Van Halen,1986,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
573355,2,"When The Going Gets Tough, The Tough Get Going by Billy Ocean",1986,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
28652,2,Dancing On The Ceiling by Lionel Richie,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
332374,2,Notorious by Duran Duran,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
332703,1,There'll Be Sad Songs (To Make You Cry) by Billy Ocean,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
332758,3,Mad About You by Belinda Carlisle,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,f
332775,1,Invisible Touch by Genesis,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
332873,4,Throwing It All Away by Genesis,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
332951,1,You Give Love A Bad Name by Bon Jovi,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
332993,3,Hip To Be Square by Huey Lewis & The News,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333035,1,Kyrie by Mr. Mister,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
370043,1,Rock Me Amadeus by Falco,1986,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
319250,1,Higher Love by Steve Winwood,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
319281,1,Stuck With You by Huey Lewis & The News,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
352258,5,All I Need Is A Miracle by Mike + The Mechanics,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
356729,1,West End Girls by Pet Shop Boys,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
332719,3,"Who's Johnny (\Short Circuit\"" Theme)"" by El DeBarge",1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
332743,2,Danger Zone by Kenny Loggins,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
332803,2,Friends And Lovers by Carl Anderson & Gloria Loring,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
332817,1,"Take My Breath Away (Love Theme From \Top Gun\"")"" by Berlin",1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
332913,2,I Didn't Mean To Turn You On by Robert Palmer,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
332934,2,Typical Male by Tina Turner,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
332948,1,True Colors by Cyndi Lauper,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
333023,2,Everybody Have Fun Tonight by Wang Chung,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333029,2,Burning Heart by Survivor,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333037,4,Living In America by James Brown,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333038,1,Sara by Starship,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
333294,1,These Dreams by Heart,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
333297,5,What You Need by INXS,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333360,3,Crush On You by The Jets,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
333365,5,Harlem Shuffle by The Rolling Stones,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333383,5,We Don't Have To Take Our Clothes Off by Jermaine Stewart,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333428,2,Don't Forget Me (When I'm Gone) by Glass Tiger,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
340965,4,Walk This Way by Run-D.M.C.,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
341077,1,The Next Time I Fall by Peter Cetera With Amy Grant,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
369694,1,Human by The Human League,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
370128,1,Holding Back The Years by Simply Red,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
332899,5,Dreamtime by Daryl Hall,1986,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
7492,1,Sledgehammer by Peter Gabriel,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
10703,1,Kiss by Prince And The Revolution,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
11104,1,The Way It Is by Bruce Hornsby & The Range,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
332801,1,Venus by Bananarama,1986,0,only men,['m'],1,0,no women,only men,1 or more men,f
332902,1,Walk Like An Egyptian by The Bangles,1986,0,only men,['m'],1,0,no women,only men,1 or more men,f
333002,1,Amanda by Boston,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
333030,3,I'm Your Man by Wham!,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
333252,4,Talk To Me by Stevie Nicks,1986,0,only men,['m'],1,0,no women,only men,1 or more men,f
333296,2,Manic Monday by The Bangles,1986,0,only men,['m'],1,0,no women,only men,1 or more men,f
333301,2,R.O.C.K. In The U.S.A. (A Salute to 60's Rock) by John Mellencamp,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
333304,1,Addicted To Love by Robert Palmer,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
333312,3,I Can't Wait by Nu Shooz,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
333412,4,No One Is To Blame by Howard Jones,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
341088,1,Shake You Down by Gregory Abbott,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
5460,4,If You Leave by Orchestral Manoeuvres In The Dark,1986,0,only men,['m'],1,0,no women,only men,1 or more men,m
10018,1,When I Think Of You by Janet Jackson,1986,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
370230,3,Nasty by Janet Jackson,1986,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
4757,4,What Have You Done For Me Lately by Janet Jackson,1986,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
356950,3,True Blue by Madonna,1986,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
332832,1,Papa Don't Preach by Madonna,1986,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
332928,5,Heartbeat by Don Johnson,1986,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
341529,1,Live To Tell by Madonna,1986,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
333385,1,On My Own by Patti LaBelle & Michael McDonald,1986,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
36639,5,The Sweetest Taboo by Sade,1986,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
370175,1,Greatest Love Of All by Whitney Houston,1986,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
332793,1,"Glory Of Love (Theme From \The Karate Kid Part II\"")"" by Peter Cetera",1986,0,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m
333034,1,How Will I Know by Whitney Houston,1986,0,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
332911,4,Take Me Home Tonight by Eddie Money,1986,0,"mixed, majority men","['m', 'm', 'm', 'm', 'f']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m
332787,3,Two Of Hearts by Stacey Q,1986,0,only men,"['?', 'x', 'x']",3,0,no women,only men,only women,f
21473,5,Words Get In The Way by Miami Sound Machine,1986,0,only women,['f'],1,1,only women,1 or more women in credits,only women,m;f
333187,1,We Built This City by Starship,1985,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m;f
319840,3,Alive & Kicking by Simple Minds,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
380348,2,Easy Lover by Philip Bailey With Phil Collins,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
12688,1,Broken Wings by Mr. Mister,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333102,2,Cherish by Kool & The Gang,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333107,1,Take On Me by a-ha,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333112,1,Oh Sheila by Ready For The World,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333501,2,All I Need by Jack Wagner,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333587,2,Lover Boy by Billy Ocean,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333672,3,One Night In Bangkok by Murray Head,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
7377,1,The Power Of Love by Huey Lewis & The News,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
8917,1,Everybody Wants To Rule The World by Tears For Fears,1985,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
357292,3,Head Over Heels by Tears For Fears,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
380387,4,Suddenly by Billy Ocean,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
10022,5,Summer Of '69 by Bryan Adams,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
20875,3,Freeway Of Love by Aretha Franklin,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
21484,2,The Heat Is On by Glenn Frey,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
21749,2,We Don't Need Another Hero (Thunderdome) by Tina Turner,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
330340,1,Heaven by Bryan Adams,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333094,1,St. Elmo's Fire (Man In Motion) by John Parr,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333111,1,Money For Nothing by Dire Straits,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333114,1,Saving All My Love For You by Whitney Houston,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
333194,2,You Belong To The City by Glenn Frey,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333555,5,We Belong by Pat Benatar,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
333576,5,The Boys Of Summer by Don Henley,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333640,2,Material Girl by Madonna,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
333731,4,The Search Is Over by Survivor,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333765,1,A View To A Kill by Duran Duran,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333767,1,Shout by Tears For Fears,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
35061,3,You're The Inspiration by Chicago,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
370313,1,Careless Whisper by Wham! Featuring George Michael,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
370452,1,Crazy For You by Madonna,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
380389,1,We Are The World by USA For Africa,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
4749,1,Don't You (Forget About Me) by Simple Minds,1985,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
357217,3,If You Love Somebody Set Them Free by Sting,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
380450,1,Part-Time Lover by Stevie Wonder,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
576923,1,Separate Lives by Phil Collins and Marilyn Martin,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
333084,3,Never Surrender by Corey Hart,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333100,3,Freedom by Wham!,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333118,4,Don't Lose My Number by Phil Collins,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333186,1,Miami Vice Theme by Jan Hammer,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333202,2,Party All The Time by Eddie Murphy,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333625,5,Too Late For Goodbyes by Julian Lennon,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333626,1,Can't Fight This Feeling by REO Speedwagon,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333629,3,California Girls by David Lee Roth,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333648,3,Axel F by Harold Faltermeyer,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333683,1,Everything She Wants by Wham!,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333689,5,Things Can Only Get Better by Howard Jones,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333699,1,Sussudio by Phil Collins,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333749,5,Glory Days by Bruce Springsteen,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333759,2,Raspberry Beret by Prince And The Revolution,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333762,1,Everytime You Go Away by Paul Young,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
370011,1,"Say You, Say Me by Lionel Richie",1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
370366,1,I Want To Know What Love Is by Foreigner,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
370438,1,One More Night by Phil Collins,1985,0,only men,['m'],1,0,no women,only men,1 or more men,m
333743,5,Angel by Madonna,1985,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
333744,5,Would I Lie To You? by Eurythmics,1985,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
333628,3,Nightshift by Commodores,1985,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m
380384,5,Smooth Operator by Sade,1985,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
333610,5,Method Of Modern Love by Daryl Hall John Oates,1985,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
370013,1,That's What Friends Are For by Dionne & Friends,1985,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
31705,3,You Give Good Love by Whitney Houston,1985,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
333133,5,I Miss You by Klymaxx,1985,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
333562,4,Lover Girl by Teena Marie,1985,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
333666,3,Rhythm Of The Night by Debarge,1985,0,only women,['f'],1,1,only women,1 or more women in credits,only women,m;f
333137,5,Dress You Up by Madonna,1985,0,only women,"['f', 'f']",2,2,only women,1 or more women in credits,only women,f
333195,4,Never by Heart,1985,0,"mixed, majority women","['f', 'm', 'f']",3,2,at least 1 woman,1 or more women in credits,1 or more men,m;f
333909,2,Joanna by Kool & The Gang,1984,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
62708,1,The Reflex by Duran Duran,1984,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
65119,5,Miss Me Blind by Culture Club,1984,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
58143,1,Karma Chameleon by Culture Club,1984,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
62690,3,"Oh, Sherrie by Steve Perry",1984,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
333866,3,Talking In Your Sleep by The Romantics,1984,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
342205,1,Jump by Van Halen,1984,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
3255,1,Missing You by John Waite,1984,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
333900,4,I Guess That's Why They Call It The Blues by Elton John,1984,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
334020,3,State of Shock by The Jacksons,1984,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
342270,4,Self Control by Laura Branigan,1984,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,f
352947,1,Caribbean Queen (No More Love On The Run) by Billy Ocean,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
62660,5,To All The Girls I've Loved Before by Julio Iglesias And Willie Nelson,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
62691,1,Let's Hear It For The Boy by Deniece Williams,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
12686,1,Out Of Touch by Daryl Hall John Oates,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
20936,5,Sad Songs (say So Much) by Elton John,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
27899,5,Break My Stride by Matthew Wilder,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333507,4,Cool It Now by New Edition,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333539,3,Sea Of Love by The Honeydrippers,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333866,4,Talking In Your Sleep by The Romantics,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333904,5,Twist Of Fate by Olivia Newton-John,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
333955,2,99 Luftballons by Nena,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
333967,1,Footloose by Kenny Loggins,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
333995,5,Automatic by The Pointer Sisters,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
334033,1,What's Love Got To Do With It by Tina Turner,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
342268,4,Eyes Without A Face by Billy Idol,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
380341,1,Like A Virgin by Madonna,1984,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
380222,1,Hello by Lionel Richie,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
62645,1,Against All Odds (Take A Look At Me Now) by Phil Collins,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
62664,5,Love Somebody by Rick Springfield,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
62670,5,Sister Christian by Night Ranger,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
10333,2,Dancing In The Dark by Bruce Springsteen,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
21908,1,Wake Me Up Before You Go-Go by Wham!,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
31628,2,Girls Just Want To Have Fun by Cyndi Lauper,1984,0,only men,['m'],1,0,no women,only men,1 or more men,f
333215,1,Ghostbusters by Ray Parker Jr.,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
333454,1,Let's Go Crazy by Prince And The Revolution,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
333455,3,Drive by The Cars,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
333510,2,Purple Rain by Prince And The Revolution,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
333531,5,All Through The Night by Cyndi Lauper,1984,0,only men,['m'],1,0,no women,only men,1 or more men,f
333568,2,The Wild Boys by Duran Duran,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
333982,5,Nobody Told Me by John Lennon,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
333990,2,Somebody's Watching Me by Rockwell,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
334011,4,Thriller by Michael Jackson,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
334024,3,Stuck On You by Lionel Richie,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
370972,3,I Feel For You by Chaka Khan,1984,0,only men,['m'],1,0,no women,only men,1 or more men,f
370973,1,I Just Called To Say I Love You by Stevie Wonder,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
4750,1,When Doves Cry by Prince,1984,0,only men,['m'],1,0,no women,only men,1 or more men,m
40102,3,She Bop by Cyndi Lauper,1984,0,"mixed, majority men","['f', 'm', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
370935,5,Better Be Good To Me by Tina Turner,1984,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
62703,1,Time After Time by Cyndi Lauper,1984,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
333456,3,Hard Habit To Break by Chicago,1984,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
334000,4,Here Comes The Rain Again by Eurythmics,1984,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
352984,3,Jump (for My Love) by The Pointer Sisters,1984,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
342248,3,Hold Me Now by Thompson Twins,1984,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
333472,4,Lucky Star by Madonna,1984,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
